regime,seed,query_id,main_nDCG,abl_nDCG,abl_served,absdiff
uniform,0,pancreas_266,0.6261043923059076,0.6261043923059076,True,0.0
uniform,0,pancreas_269,0.24789885215535917,0.2478988521553591,True,8.326672684688674e-17
uniform,0,pancreas_280,1.0,1.0,True,0.0
uniform,0,pancreas_283,1.0,1.0,True,0.0
uniform,0,pancreas_289,0.0,0.0,True,0.0
uniform,0,pancreas_294,0.5637884576902256,0.5637884576902256,True,0.0
uniform,0,pancreas_297,0.0,0.0,True,0.0
uniform,0,pancreas_300,0.0,0.0,True,0.0
uniform,0,pancreas_303,0.0,0.0,True,0.0
uniform,0,pancreas_304,0.01048056029990858,0.0104805602999085,True,7.979727989493313e-17
uniform,0,pancreas_315,0.09031040361479109,0.090310403614791,True,9.71445146547012e-17
uniform,0,pancreas_328,0.0,0.0,True,0.0
uniform,0,pancreas_329,0.5672274908036508,0.5672274908036508,True,0.0
uniform,0,pancreas_334,0.0,0.0,True,0.0
uniform,0,pancreas_345,0.3354257508767642,0.3354257508767642,True,0.0
uniform,0,pancreas_364,0.31708532520472715,0.3170853252047271,True,5.551115123125783e-17
uniform,0,pancreas_366,0.0,0.0,True,0.0
uniform,0,pancreas_372,1.0,1.0,True,0.0
uniform,0,pancreas_377,0.685035554235118,0.685035554235118,True,0.0
uniform,0,pancreas_386,0.0,0.0,True,0.0
uniform,0,pancreas_387,0.14285714285714285,0.1428571428571428,True,5.551115123125783e-17
uniform,0,pancreas_391,1.0,1.0,True,0.0
uniform,0,pancreas_409,0.0,0.0,True,0.0
