stratum,family,query_id,query_source,method,metric,value,n_candidates,n_graded_relevant,n_binary_relevant
same-source,primary,Q0015,msd_pancreas,WL,recall@10,0.07633587786259542,280,280,131
same-source,primary,Q0015,msd_pancreas,WL,map,0.6131715904736166,280,280,131
same-source,primary,Q0015,msd_pancreas,ZeroImputation,ndcg@10,1.0,280,280,131
same-source,primary,Q0015,msd_pancreas,ZeroImputation,precision@10,1.0,280,280,131
same-source,primary,Q0015,msd_pancreas,ZeroImputation,recall@10,0.07633587786259542,280,280,131
same-source,primary,Q0015,msd_pancreas,ZeroImputation,map,0.8279360479409279,280,280,131
same-source,primary,Q0016,msd_pancreas,MissingnessIndicators,ndcg@10,0.0,280,2,1
same-source,primary,Q0016,msd_pancreas,MissingnessIndicators,precision@10,0.0,280,2,1
same-source,primary,Q0016,msd_pancreas,MissingnessIndicators,recall@10,0.0,280,2,1
same-source,primary,Q0016,msd_pancreas,MissingnessIndicators,map,0.00546448087431694,280,2,1
same-source,primary,Q0016,msd_pancreas,OAKG,ndcg@10,0.0,280,2,1
same-source,primary,Q0016,msd_pancreas,OAKG,precision@10,0.0,280,2,1
same-source,primary,Q0016,msd_pancreas,OAKG,recall@10,0.0,280,2,1
same-source,primary,Q0016,msd_pancreas,OAKG,map,0.012195121951219513,280,2,1
same-source,primary,Q0016,msd_pancreas,OAKG-Union,ndcg@10,0.0,280,2,1
same-source,primary,Q0016,msd_pancreas,OAKG-Union,precision@10,0.0,280,2,1
same-source,primary,Q0016,msd_pancreas,OAKG-Union,recall@10,0.0,280,2,1
same-source,primary,Q0016,msd_pancreas,OAKG-Union,map,0.012195121951219513,280,2,1
same-source,primary,Q0016,msd_pancreas,WL,ndcg@10,0.0,280,2,1
same-source,primary,Q0016,msd_pancreas,WL,precision@10,0.0,280,2,1
same-source,primary,Q0016,msd_pancreas,WL,recall@10,0.0,280,2,1
same-source,primary,Q0016,msd_pancreas,WL,map,0.003745318352059925,280,2,1
same-source,primary,Q0016,msd_pancreas,ZeroImputation,ndcg@10,0.0,280,2,1
same-source,primary,Q0016,msd_pancreas,ZeroImputation,precision@10,0.0,280,2,1
same-source,primary,Q0016,msd_pancreas,ZeroImputation,recall@10,0.0,280,2,1
same-source,primary,Q0016,msd_pancreas,ZeroImputation,map,0.005154639175257732,280,2,1
same-source,primary,Q0017,msd_pancreas,MissingnessIndicators,ndcg@10,0.4309322110679313,280,120,1
same-source,primary,Q0017,msd_pancreas,MissingnessIndicators,precision@10,0.0,280,120,1
same-source,primary,Q0017,msd_pancreas,MissingnessIndicators,recall@10,0.0,280,120,1
same-source,primary,Q0017,msd_pancreas,MissingnessIndicators,map,0.0053475935828877,280,120,1
same-source,primary,Q0017,msd_pancreas,OAKG,ndcg@10,0.4309322110679313,280,120,1
same-source,primary,Q0017,msd_pancreas,OAKG,precision@10,0.0,280,120,1
same-source,primary,Q0017,msd_pancreas,OAKG,recall@10,0.0,280,120,1
same-source,primary,Q0017,msd_pancreas,OAKG,map,0.010416666666666666,280,120,1
same-source,primary,Q0017,msd_pancreas,OAKG-Union,ndcg@10,0.4309322110679313,280,120,1
same-source,primary,Q0017,msd_pancreas,OAKG-Union,precision@10,0.0,280,120,1
same-source,primary,Q0017,msd_pancreas,OAKG-Union,recall@10,0.0,280,120,1
same-source,primary,Q0017,msd_pancreas,OAKG-Union,map,0.010416666666666666,280,120,1
same-source,primary,Q0017,msd_pancreas,WL,ndcg@10,0.27592162341057186,280,120,1
same-source,primary,Q0017,msd_pancreas,WL,precision@10,0.0,280,120,1
same-source,primary,Q0017,msd_pancreas,WL,recall@10,0.0,280,120,1
same-source,primary,Q0017,msd_pancreas,WL,map,0.003745318352059925,280,120,1
same-source,primary,Q0017,msd_pancreas,ZeroImputation,ndcg@10,0.4309322110679313,280,120,1
same-source,primary,Q0017,msd_pancreas,ZeroImputation,precision@10,0.0,280,120,1
same-source,primary,Q0017,msd_pancreas,ZeroImputation,recall@10,0.0,280,120,1
same-source,primary,Q0017,msd_pancreas,ZeroImputation,map,0.005076142131979695,280,120,1
same-source,primary,Q0018,msd_pancreas,MissingnessIndicators,ndcg@10,0.800693766409882,280,120,68
same-source,primary,Q0018,msd_pancreas,MissingnessIndicators,precision@10,0.7,280,120,68
same-source,primary,Q0018,msd_pancreas,MissingnessIndicators,recall@10,0.10294117647058823,280,120,68
same-source,primary,Q0018,msd_pancreas,MissingnessIndicators,map,0.4375957702101251,280,120,68
same-source,primary,Q0018,msd_pancreas,OAKG,ndcg@10,0.94546789582947,280,120,68
same-source,primary,Q0018,msd_pancreas,OAKG,precision@10,0.9,280,120,68
same-source,primary,Q0018,msd_pancreas,OAKG,recall@10,0.1323529411764706,280,120,68
same-source,primary,Q0018,msd_pancreas,OAKG,map,0.5451336386514294,280,120,68
same-source,primary,Q0018,msd_pancreas,OAKG-Union,ndcg@10,0.94546789582947,280,120,68
same-source,primary,Q0018,msd_pancreas,OAKG-Union,precision@10,0.9,280,120,68
same-source,primary,Q0018,msd_pancreas,OAKG-Union,recall@10,0.1323529411764706,280,120,68
same-source,primary,Q0018,msd_pancreas,OAKG-Union,map,0.5451336386514294,280,120,68
same-source,primary,Q0018,msd_pancreas,WL,ndcg@10,0.6402900881481707,280,120,68
same-source,primary,Q0018,msd_pancreas,WL,precision@10,0.7,280,120,68
same-source,primary,Q0018,msd_pancreas,WL,recall@10,0.10294117647058823,280,120,68
same-source,primary,Q0018,msd_pancreas,WL,map,0.4730908316950449,280,120,68
same-source,primary,Q0018,msd_pancreas,ZeroImputation,ndcg@10,0.7155506487682609,280,120,68
same-source,primary,Q0018,msd_pancreas,ZeroImputation,precision@10,0.6,280,120,68
same-source,primary,Q0018,msd_pancreas,ZeroImputation,recall@10,0.08823529411764706,280,120,68
same-source,primary,Q0018,msd_pancreas,ZeroImputation,map,0.3975068443793352,280,120,68
same-source,primary,Q0019,msd_pancreas,MissingnessIndicators,ndcg@10,0.0,280,2,1
same-source,primary,Q0019,msd_pancreas,MissingnessIndicators,precision@10,0.0,280,2,1
same-source,primary,Q0019,msd_pancreas,MissingnessIndicators,recall@10,0.0,280,2,1
same-source,primary,Q0019,msd_pancreas,MissingnessIndicators,map,0.005,280,2,1
same-source,primary,Q0019,msd_pancreas,OAKG,ndcg@10,0.0,280,2,1
same-source,primary,Q0019,msd_pancreas,OAKG,precision@10,0.0,280,2,1
same-source,primary,Q0019,msd_pancreas,OAKG,recall@10,0.0,280,2,1
same-source,primary,Q0019,msd_pancreas,OAKG,map,0.006134969325153374,280,2,1
same-source,primary,Q0019,msd_pancreas,OAKG-Union,ndcg@10,0.0,280,2,1
same-source,primary,Q0019,msd_pancreas,OAKG-Union,precision@10,0.0,280,2,1
same-source,primary,Q0019,msd_pancreas,OAKG-Union,recall@10,0.0,280,2,1
same-source,primary,Q0019,msd_pancreas,OAKG-Union,map,0.006134969325153374,280,2,1
same-source,primary,Q0019,msd_pancreas,WL,ndcg@10,0.0,280,2,1
same-source,primary,Q0019,msd_pancreas,WL,precision@10,0.0,280,2,1
same-source,primary,Q0019,msd_pancreas,WL,recall@10,0.0,280,2,1
same-source,primary,Q0019,msd_pancreas,WL,map,0.003745318352059925,280,2,1
same-source,primary,Q0019,msd_pancreas,ZeroImputation,ndcg@10,0.0,280,2,1
same-source,primary,Q0019,msd_pancreas,ZeroImputation,precision@10,0.0,280,2,1
same-source,primary,Q0019,msd_pancreas,ZeroImputation,recall@10,0.0,280,2,1
same-source,primary,Q0019,msd_pancreas,ZeroImputation,map,0.005025125628140704,280,2,1
same-source,primary,Q0020,msd_pancreas,MissingnessIndicators,ndcg@10,0.5367422483720246,280,131,68
same-source,primary,Q0020,msd_pancreas,MissingnessIndicators,precision@10,0.4,280,131,68
same-source,primary,Q0020,msd_pancreas,MissingnessIndicators,recall@10,0.058823529411764705,280,131,68
same-source,primary,Q0020,msd_pancreas,MissingnessIndicators,map,0.38673915140375975,280,131,68
same-source,primary,Q0020,msd_pancreas,OAKG,ndcg@10,0.9363792118010483,280,131,68
same-source,primary,Q0020,msd_pancreas,OAKG,precision@10,0.9,280,131,68
same-source,primary,Q0020,msd_pancreas,OAKG,recall@10,0.1323529411764706,280,131,68
same-source,primary,Q0020,msd_pancreas,OAKG,map,0.5626928903094358,280,131,68
same-source,primary,Q0020,msd_pancreas,OAKG-Union,ndcg@10,0.9363792118010483,280,131,68
same-source,primary,Q0020,msd_pancreas,OAKG-Union,precision@10,0.9,280,131,68
same-source,primary,Q0020,msd_pancreas,OAKG-Union,recall@10,0.1323529411764706,280,131,68
same-source,primary,Q0020,msd_pancreas,OAKG-Union,map,0.5626928903094358,280,131,68
same-source,primary,Q0020,msd_pancreas,WL,ndcg@10,0.6916772184127177,280,131,68
same-source,primary,Q0020,msd_pancreas,WL,precision@10,0.7,280,131,68
same-source,primary,Q0020,msd_pancreas,WL,recall@10,0.10294117647058823,280,131,68
same-source,primary,Q0020,msd_pancreas,WL,map,0.4732840396088411,280,131,68
same-source,primary,Q0020,msd_pancreas,ZeroImputation,ndcg@10,0.42107197809505964,280,131,68
same-source,primary,Q0020,msd_pancreas,ZeroImputation,precision@10,0.4,280,131,68
same-source,primary,Q0020,msd_pancreas,ZeroImputation,recall@10,0.058823529411764705,280,131,68
same-source,primary,Q0020,msd_pancreas,ZeroImputation,map,0.3673402938327039,280,131,68
same-source,primary,Q0021,msd_pancreas,MissingnessIndicators,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0021,msd_pancreas,MissingnessIndicators,precision@10,0.0,280,280,2
same-source,primary,Q0021,msd_pancreas,MissingnessIndicators,recall@10,0.0,280,280,2
same-source,primary,Q0021,msd_pancreas,MissingnessIndicators,map,0.007156883620791634,280,280,2
same-source,primary,Q0021,msd_pancreas,OAKG,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0021,msd_pancreas,OAKG,precision@10,0.0,280,280,2
same-source,primary,Q0021,msd_pancreas,OAKG,recall@10,0.0,280,280,2
same-source,primary,Q0021,msd_pancreas,OAKG,map,0.02399211218229623,280,280,2
same-source,primary,Q0021,msd_pancreas,OAKG-Union,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0021,msd_pancreas,OAKG-Union,precision@10,0.0,280,280,2
same-source,primary,Q0021,msd_pancreas,OAKG-Union,recall@10,0.0,280,280,2
same-source,primary,Q0021,msd_pancreas,OAKG-Union,map,0.02399211218229623,280,280,2
same-source,primary,Q0021,msd_pancreas,WL,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0021,msd_pancreas,WL,precision@10,0.0,280,280,2
same-source,primary,Q0021,msd_pancreas,WL,recall@10,0.0,280,280,2
same-source,primary,Q0021,msd_pancreas,WL,map,0.005562696076398966,280,280,2
same-source,primary,Q0021,msd_pancreas,ZeroImputation,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0021,msd_pancreas,ZeroImputation,precision@10,0.0,280,280,2
same-source,primary,Q0021,msd_pancreas,ZeroImputation,recall@10,0.0,280,280,2
same-source,primary,Q0021,msd_pancreas,ZeroImputation,map,0.007083525611444393,280,280,2
same-source,primary,Q0022,msd_pancreas,MissingnessIndicators,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0022,msd_pancreas,MissingnessIndicators,precision@10,0.0,280,280,2
same-source,primary,Q0022,msd_pancreas,MissingnessIndicators,recall@10,0.0,280,280,2
same-source,primary,Q0022,msd_pancreas,MissingnessIndicators,map,0.007289858666005455,280,280,2
same-source,primary,Q0022,msd_pancreas,OAKG,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0022,msd_pancreas,OAKG,precision@10,0.0,280,280,2
same-source,primary,Q0022,msd_pancreas,OAKG,recall@10,0.0,280,280,2
same-source,primary,Q0022,msd_pancreas,OAKG,map,0.009249786871270246,280,280,2
same-source,primary,Q0022,msd_pancreas,OAKG-Union,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0022,msd_pancreas,OAKG-Union,precision@10,0.0,280,280,2
same-source,primary,Q0022,msd_pancreas,OAKG-Union,recall@10,0.0,280,280,2
same-source,primary,Q0022,msd_pancreas,OAKG-Union,map,0.009249786871270246,280,280,2
same-source,primary,Q0022,msd_pancreas,WL,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0022,msd_pancreas,WL,precision@10,0.0,280,280,2
same-source,primary,Q0022,msd_pancreas,WL,recall@10,0.0,280,280,2
same-source,primary,Q0022,msd_pancreas,WL,map,0.005562696076398966,280,280,2
same-source,primary,Q0022,msd_pancreas,ZeroImputation,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0022,msd_pancreas,ZeroImputation,precision@10,0.0,280,280,2
same-source,primary,Q0022,msd_pancreas,ZeroImputation,recall@10,0.0,280,280,2
same-source,primary,Q0022,msd_pancreas,ZeroImputation,map,0.00707590728599132,280,280,2
same-source,primary,Q0023,msd_pancreas,MissingnessIndicators,ndcg@10,0.2916633893544165,280,131,69
same-source,primary,Q0023,msd_pancreas,MissingnessIndicators,precision@10,0.3,280,131,69
same-source,primary,Q0023,msd_pancreas,MissingnessIndicators,recall@10,0.043478260869565216,280,131,69
same-source,primary,Q0023,msd_pancreas,MissingnessIndicators,map,0.3345473678483545,280,131,69
same-source,primary,Q0023,msd_pancreas,OAKG,ndcg@10,0.1509086328040494,280,131,69
same-source,primary,Q0023,msd_pancreas,OAKG,precision@10,0.1,280,131,69
same-source,primary,Q0023,msd_pancreas,OAKG,recall@10,0.014492753623188406,280,131,69
same-source,primary,Q0023,msd_pancreas,OAKG,map,0.21147560208233152,280,131,69
same-source,primary,Q0023,msd_pancreas,OAKG-Union,ndcg@10,0.1509086328040494,280,131,69
same-source,primary,Q0023,msd_pancreas,OAKG-Union,precision@10,0.1,280,131,69
same-source,primary,Q0023,msd_pancreas,OAKG-Union,recall@10,0.014492753623188406,280,131,69
same-source,primary,Q0023,msd_pancreas,OAKG-Union,map,0.21147560208233152,280,131,69
same-source,primary,Q0023,msd_pancreas,WL,ndcg@10,0.6916772184127177,280,131,69
same-source,primary,Q0023,msd_pancreas,WL,precision@10,0.7,280,131,69
same-source,primary,Q0023,msd_pancreas,WL,recall@10,0.10144927536231885,280,131,69
same-source,primary,Q0023,msd_pancreas,WL,map,0.4761344677437059,280,131,69
same-source,primary,Q0023,msd_pancreas,ZeroImputation,ndcg@10,0.27321001229597497,280,131,69
same-source,primary,Q0023,msd_pancreas,ZeroImputation,precision@10,0.3,280,131,69
same-source,primary,Q0023,msd_pancreas,ZeroImputation,recall@10,0.043478260869565216,280,131,69
same-source,primary,Q0023,msd_pancreas,ZeroImputation,map,0.33206921618778823,280,131,69
same-source,primary,Q0024,msd_pancreas,MissingnessIndicators,ndcg@10,0.0,280,2,2
same-source,primary,Q0024,msd_pancreas,MissingnessIndicators,precision@10,0.0,280,2,2
same-source,primary,Q0024,msd_pancreas,MissingnessIndicators,recall@10,0.0,280,2,2
same-source,primary,Q0024,msd_pancreas,MissingnessIndicators,map,0.007223917604424947,280,2,2
same-source,primary,Q0024,msd_pancreas,OAKG,ndcg@10,0.0,280,2,2
same-source,primary,Q0024,msd_pancreas,OAKG,precision@10,0.0,280,2,2
same-source,primary,Q0024,msd_pancreas,OAKG,recall@10,0.0,280,2,2
same-source,primary,Q0024,msd_pancreas,OAKG,map,0.012384969325153376,280,2,2
same-source,primary,Q0024,msd_pancreas,OAKG-Union,ndcg@10,0.0,280,2,2
same-source,primary,Q0024,msd_pancreas,OAKG-Union,precision@10,0.0,280,2,2
same-source,primary,Q0024,msd_pancreas,OAKG-Union,recall@10,0.0,280,2,2
same-source,primary,Q0024,msd_pancreas,OAKG-Union,map,0.012384969325153376,280,2,2
same-source,primary,Q0024,msd_pancreas,WL,ndcg@10,0.0,280,2,2
same-source,primary,Q0024,msd_pancreas,WL,precision@10,0.0,280,2,2
same-source,primary,Q0024,msd_pancreas,WL,recall@10,0.0,280,2,2
same-source,primary,Q0024,msd_pancreas,WL,map,0.005562696076398966,280,2,2
same-source,primary,Q0024,msd_pancreas,ZeroImputation,ndcg@10,0.0,280,2,2
same-source,primary,Q0024,msd_pancreas,ZeroImputation,precision@10,0.0,280,2,2
same-source,primary,Q0024,msd_pancreas,ZeroImputation,recall@10,0.0,280,2,2
same-source,primary,Q0024,msd_pancreas,ZeroImputation,map,0.007050210150494871,280,2,2
same-source,primary,Q0025,msd_pancreas,MissingnessIndicators,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0025,msd_pancreas,MissingnessIndicators,precision@10,0.0,280,280,2
same-source,primary,Q0025,msd_pancreas,MissingnessIndicators,recall@10,0.0,280,280,2
same-source,primary,Q0025,msd_pancreas,MissingnessIndicators,map,0.012857142857142857,280,280,2
same-source,primary,Q0025,msd_pancreas,OAKG,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0025,msd_pancreas,OAKG,precision@10,0.0,280,280,2
same-source,primary,Q0025,msd_pancreas,OAKG,recall@10,0.0,280,280,2
same-source,primary,Q0025,msd_pancreas,OAKG,map,0.014949803579223046,280,280,2
same-source,primary,Q0025,msd_pancreas,OAKG-Union,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0025,msd_pancreas,OAKG-Union,precision@10,0.0,280,280,2
same-source,primary,Q0025,msd_pancreas,OAKG-Union,recall@10,0.0,280,280,2
same-source,primary,Q0025,msd_pancreas,OAKG-Union,map,0.014949803579223046,280,280,2
same-source,primary,Q0025,msd_pancreas,WL,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0025,msd_pancreas,WL,precision@10,0.0,280,280,2
same-source,primary,Q0025,msd_pancreas,WL,recall@10,0.0,280,280,2
same-source,primary,Q0025,msd_pancreas,WL,map,0.005562696076398966,280,280,2
same-source,primary,Q0025,msd_pancreas,ZeroImputation,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0025,msd_pancreas,ZeroImputation,precision@10,0.0,280,280,2
same-source,primary,Q0025,msd_pancreas,ZeroImputation,recall@10,0.0,280,280,2
same-source,primary,Q0025,msd_pancreas,ZeroImputation,map,0.012191528545119706,280,280,2
same-source,primary,Q0026,msd_pancreas,MissingnessIndicators,ndcg@10,0.8230720580842094,280,280,131
same-source,primary,Q0026,msd_pancreas,MissingnessIndicators,precision@10,0.7,280,280,131
same-source,primary,Q0026,msd_pancreas,MissingnessIndicators,recall@10,0.05343511450381679,280,280,131
same-source,primary,Q0026,msd_pancreas,MissingnessIndicators,map,0.6363700376261602,280,280,131
same-source,primary,Q0026,msd_pancreas,OAKG,ndcg@10,0.6371613184811769,280,280,131
same-source,primary,Q0026,msd_pancreas,OAKG,precision@10,0.5,280,280,131
same-source,primary,Q0026,msd_pancreas,OAKG,recall@10,0.03816793893129771,280,280,131
same-source,primary,Q0026,msd_pancreas,OAKG,map,0.43282922603261514,280,280,131
same-source,primary,Q0026,msd_pancreas,OAKG-Union,ndcg@10,0.6371613184811769,280,280,131
same-source,primary,Q0026,msd_pancreas,OAKG-Union,precision@10,0.5,280,280,131
same-source,primary,Q0026,msd_pancreas,OAKG-Union,recall@10,0.03816793893129771,280,280,131
same-source,primary,Q0026,msd_pancreas,OAKG-Union,map,0.43282922603261514,280,280,131
same-source,primary,Q0026,msd_pancreas,WL,ndcg@10,1.0,280,280,131
same-source,primary,Q0026,msd_pancreas,WL,precision@10,1.0,280,280,131
same-source,primary,Q0026,msd_pancreas,WL,recall@10,0.07633587786259542,280,280,131
same-source,primary,Q0026,msd_pancreas,WL,map,0.6141135591491904,280,280,131
same-source,primary,Q0026,msd_pancreas,ZeroImputation,ndcg@10,0.7862605394731865,280,280,131
same-source,primary,Q0026,msd_pancreas,ZeroImputation,precision@10,0.7,280,280,131
same-source,primary,Q0026,msd_pancreas,ZeroImputation,recall@10,0.05343511450381679,280,280,131
same-source,primary,Q0026,msd_pancreas,ZeroImputation,map,0.6304072763120075,280,280,131
same-source,primary,Q0027,msd_pancreas,MissingnessIndicators,ndcg@10,0.0,280,2,2
same-source,primary,Q0027,msd_pancreas,MissingnessIndicators,precision@10,0.0,280,2,2
same-source,primary,Q0027,msd_pancreas,MissingnessIndicators,recall@10,0.0,280,2,2
same-source,primary,Q0027,msd_pancreas,MissingnessIndicators,map,0.05148883374689826,280,2,2
same-source,primary,Q0027,msd_pancreas,OAKG,ndcg@10,0.0,280,2,2
same-source,primary,Q0027,msd_pancreas,OAKG,precision@10,0.0,280,2,2
same-source,primary,Q0027,msd_pancreas,OAKG,recall@10,0.0,280,2,2
same-source,primary,Q0027,msd_pancreas,OAKG,map,0.018502331002331,280,2,2
same-source,primary,Q0027,msd_pancreas,OAKG-Union,ndcg@10,0.0,280,2,2
same-source,primary,Q0027,msd_pancreas,OAKG-Union,precision@10,0.0,280,2,2
same-source,primary,Q0027,msd_pancreas,OAKG-Union,recall@10,0.0,280,2,2
same-source,primary,Q0027,msd_pancreas,OAKG-Union,map,0.018502331002331,280,2,2
same-source,primary,Q0027,msd_pancreas,WL,ndcg@10,0.0,280,2,2
same-source,primary,Q0027,msd_pancreas,WL,precision@10,0.0,280,2,2
same-source,primary,Q0027,msd_pancreas,WL,recall@10,0.0,280,2,2
