regime,seed,query_id,method,nDCG@10
dataset_style,2,pancreas_104,OAKG-Union,0.0
dataset_style,2,pancreas_110,OAKG,1.0
dataset_style,2,pancreas_110,OAKG-Union,0.0
dataset_style,2,pancreas_113,OAKG,1.0
dataset_style,2,pancreas_113,OAKG-Union,0.0
dataset_style,2,pancreas_114,OAKG,0.0
dataset_style,2,pancreas_114,OAKG-Union,0.0
dataset_style,2,pancreas_117,OAKG,0.2759216234105718
dataset_style,2,pancreas_117,OAKG-Union,0.2198052186168211
dataset_style,2,pancreas_119,OAKG,0.6402900881481707
dataset_style,2,pancreas_119,OAKG-Union,0.072867018779756
dataset_style,2,pancreas_120,OAKG,0.0
dataset_style,2,pancreas_120,OAKG-Union,0.0
dataset_style,2,pancreas_124,OAKG,0.6916772184127179
dataset_style,2,pancreas_124,OAKG-Union,0.0
dataset_style,2,pancreas_130,OAKG,0.31708532520472715
dataset_style,2,pancreas_130,OAKG-Union,0.0
dataset_style,2,pancreas_131,OAKG,0.31708532520472715
dataset_style,2,pancreas_131,OAKG-Union,0.0
dataset_style,2,pancreas_159,OAKG,0.6916772184127179
dataset_style,2,pancreas_159,OAKG-Union,0.0
dataset_style,2,pancreas_169,OAKG,0.0
dataset_style,2,pancreas_169,OAKG-Union,0.0
dataset_style,2,pancreas_186,OAKG,0.31708532520472715
dataset_style,2,pancreas_186,OAKG-Union,0.0
dataset_style,2,pancreas_193,OAKG,1.0
dataset_style,2,pancreas_193,OAKG-Union,0.0
dataset_style,2,pancreas_199,OAKG,0.0
dataset_style,2,pancreas_199,OAKG-Union,0.0
dataset_style,2,pancreas_204,OAKG,0.2759216234105718
dataset_style,2,pancreas_204,OAKG-Union,0.2198052186168211
dataset_style,2,pancreas_207,OAKG,0.0
dataset_style,2,pancreas_207,OAKG-Union,0.0
dataset_style,2,pancreas_213,OAKG,0.6402900881481707
dataset_style,2,pancreas_213,OAKG-Union,0.072867018779756
dataset_style,2,pancreas_214,OAKG,0.6402900881481707
dataset_style,2,pancreas_214,OAKG-Union,0.072867018779756
dataset_style,2,pancreas_229,OAKG,0.0
dataset_style,2,pancreas_229,OAKG-Union,0.0
dataset_style,2,pancreas_244,OAKG,1.0
dataset_style,2,pancreas_244,OAKG-Union,0.0
dataset_style,2,pancreas_246,OAKG,0.6916772184127179
dataset_style,2,pancreas_246,OAKG-Union,0.0
dataset_style,2,pancreas_255,OAKG,1.0
dataset_style,2,pancreas_255,OAKG-Union,0.0
dataset_style,2,pancreas_258,OAKG,0.6916772184127179
dataset_style,2,pancreas_258,OAKG-Union,0.0
dataset_style,2,pancreas_266,OAKG,1.0
dataset_style,2,pancreas_266,OAKG-Union,0.0
dataset_style,2,pancreas_269,OAKG,0.31708532520472715
dataset_style,2,pancreas_269,OAKG-Union,0.0
dataset_style,2,pancreas_280,OAKG,0.6402900881481707
dataset_style,2,pancreas_280,OAKG-Union,0.072867018779756
dataset_style,2,pancreas_283,OAKG,1.0
dataset_style,2,pancreas_283,OAKG-Union,0.0
dataset_style,2,pancreas_289,OAKG,0.6402900881481707
dataset_style,2,pancreas_289,OAKG-Union,0.072867018779756
dataset_style,2,pancreas_294,OAKG,1.0
dataset_style,2,pancreas_294,OAKG-Union,0.0
dataset_style,2,pancreas_297,OAKG,0.6402900881481707
dataset_style,2,pancreas_297,OAKG-Union,0.072867018779756
dataset_style,2,pancreas_300,OAKG,0.6402900881481707
dataset_style,2,pancreas_300,OAKG-Union,0.072867018779756
dataset_style,2,pancreas_303,OAKG,0.6402900881481707
dataset_style,2,pancreas_303,OAKG-Union,0.072867018779756
dataset_style,2,pancreas_304,OAKG,0.6916772184127179
dataset_style,2,pancreas_304,OAKG-Union,0.0
dataset_style,2,pancreas_315,OAKG,0.31708532520472715
dataset_style,2,pancreas_315,OAKG-Union,0.0
dataset_style,2,pancreas_328,OAKG,0.0
dataset_style,2,pancreas_328,OAKG-Union,0.0
dataset_style,2,pancreas_329,OAKG,1.0
dataset_style,2,pancreas_329,OAKG-Union,0.0
dataset_style,2,pancreas_334,OAKG,0.0
dataset_style,2,pancreas_334,OAKG-Union,0.0
dataset_style,2,pancreas_345,OAKG,1.0
dataset_style,2,pancreas_345,OAKG-Union,0.0
dataset_style,2,pancreas_364,OAKG,0.31708532520472715
dataset_style,2,pancreas_364,OAKG-Union,0.0
dataset_style,2,pancreas_366,OAKG,0.0
dataset_style,2,pancreas_366,OAKG-Union,0.0
dataset_style,2,pancreas_372,OAKG,0.6916772184127179
dataset_style,2,pancreas_372,OAKG-Union,0.0
dataset_style,2,pancreas_377,OAKG,1.0
dataset_style,2,pancreas_377,OAKG-Union,0.0
dataset_style,2,pancreas_386,OAKG,0.0
dataset_style,2,pancreas_386,OAKG-Union,0.0
dataset_style,2,pancreas_387,OAKG,0.6916772184127179
dataset_style,2,pancreas_387,OAKG-Union,0.0
dataset_style,2,pancreas_391,OAKG,1.0
dataset_style,2,pancreas_391,OAKG-Union,0.0
dataset_style,2,pancreas_409,OAKG,0.0
dataset_style,2,pancreas_409,OAKG-Union,0.0
dataset_style,2,LiTs-014,OAKG,0.0
dataset_style,2,LiTs-014,OAKG-Union,0.0
dataset_style,2,LiTs-015,OAKG,0.0
dataset_style,2,LiTs-015,OAKG-Union,0.0
dataset_style,2,LiTs-021,OAKG,0.0
dataset_style,2,LiTs-021,OAKG-Union,0.0
dataset_style,2,LiTs-022,OAKG,0.0
dataset_style,2,LiTs-022,OAKG-Union,0.0
dataset_style,2,LiTs-024,OAKG,0.0
dataset_style,2,LiTs-024,OAKG-Union,0.0
dataset_style,2,LiTs-041,OAKG,0.0
dataset_style,2,LiTs-041,OAKG-Union,0.0
dataset_style,2,LiTs-044,OAKG,0.0
dataset_style,2,LiTs-044,OAKG-Union,0.0
dataset_style,2,LiTs-045,OAKG,0.0
dataset_style,2,LiTs-045,OAKG-Union,0.0
dataset_style,2,LiTs-046,OAKG,0.0
dataset_style,2,LiTs-046,OAKG-Union,0.13237658255723428
dataset_style,2,LiTs-047,OAKG,0.0
dataset_style,2,LiTs-047,OAKG-Union,0.0
dataset_style,2,LiTs-059,OAKG,0.0
dataset_style,2,LiTs-059,OAKG-Union,0.0
dataset_style,2,LiTs-066,OAKG,0.0
dataset_style,2,LiTs-066,OAKG-Union,0.0
dataset_style,2,LiTs-067,OAKG,0.0
dataset_style,2,LiTs-067,OAKG-Union,0.0
dataset_style,2,LiTs-076,OAKG,0.0
dataset_style,2,LiTs-076,OAKG-Union,0.0
dataset_style,2,LiTs-082,OAKG,0.0
dataset_style,2,LiTs-082,OAKG-Union,0.0
dataset_style,2,LiTs-083,OAKG,0.0
dataset_style,2,LiTs-083,OAKG-Union,0.0
dataset_style,2,LiTs-086,OAKG,0.0
dataset_style,2,LiTs-086,OAKG-Union,0.0
dataset_style,2,LiTs-087,OAKG,0.0
dataset_style,2,LiTs-087,OAKG-Union,0.92663607790064
dataset_style,2,LiTs-089,OAKG,0.0
dataset_style,2,LiTs-089,OAKG-Union,0.0
dataset_style,2,LiTs-102,OAKG,0.0
dataset_style,2,LiTs-102,OAKG-Union,0.13237658255723428
dataset_style,2,LiTs-104,OAKG,0.0
dataset_style,2,LiTs-104,OAKG-Union,0.0
dataset_style,2,LiTs-105,OAKG,0.0
dataset_style,2,LiTs-105,OAKG-Union,0.0
dataset_style,2,LiTs-111,OAKG,0.0
dataset_style,2,LiTs-111,OAKG-Union,0.0
dataset_style,2,LiTs-128,OAKG,0.0
dataset_style,2,LiTs-128,OAKG-Union,0.0
dataset_style,2,LiTs-130,OAKG,0.0
dataset_style,2,LiTs-130,OAKG-Union,0.0
dataset_style,2,FLARE22_Tr_0006,OAKG,0.0
dataset_style,2,FLARE22_Tr_0006,OAKG-Union,0.0
dataset_style,2,FLARE22_Tr_0010,OAKG,0.0
dataset_style,2,FLARE22_Tr_0010,OAKG-Union,0.0
dataset_style,2,FLARE22_Tr_0011,OAKG,0.0
dataset_style,2,FLARE22_Tr_0011,OAKG-Union,0.0
dataset_style,2,FLARE22_Tr_0014,OAKG,0.0
dataset_style,2,FLARE22_Tr_0014,OAKG-Union,0.0
dataset_style,2,FLARE22_Tr_0018,OAKG,0.5986685662372884
dataset_style,2,FLARE22_Tr_0018,OAKG-Union,0.5986685662372884
dataset_style,2,FLARE22_Tr_0021,OAKG,0.23129151900931952
dataset_style,2,FLARE22_Tr_0021,OAKG-Union,0.23129151900931952
dataset_style,2,FLARE22_Tr_0025,OAKG,0.0
dataset_style,2,FLARE22_Tr_0025,OAKG-Union,0.0
dataset_style,2,FLARE22_Tr_0028,OAKG,0.7102013050728733
dataset_style,2,FLARE22_Tr_0028,OAKG-Union,0.7102013050728733
dataset_style,2,FLARE22_Tr_0031,OAKG,0.47351674127544474
dataset_style,2,FLARE22_Tr_0031,OAKG-Union,0.47351674127544474
dataset_style,2,FLARE22_Tr_0036,OAKG,0.30287300400935524
dataset_style,2,FLARE22_Tr_0036,OAKG-Union,0.30287300400935524
dataset_style,2,FLARE22_Tr_0038,OAKG,0.16104258782393982
dataset_style,2,FLARE22_Tr_0038,OAKG-Union,0.16104258782393982
dataset_style,2,FLARE22_Tr_0043,OAKG,0.5657846903958406
dataset_style,2,FLARE22_Tr_0043,OAKG-Union,0.5657846903958406
dataset_style,2,FLARE22_Tr_0045,OAKG,0.7054028359495896
dataset_style,2,FLARE22_Tr_0045,OAKG-Union,0.7054028359495896
dataset_style,2,FLARE22_Tr_0050,OAKG,0.6855736832465842
dataset_style,2,FLARE22_Tr_0050,OAKG-Union,0.6855736832465842
dataset_style,2,FLARETs_0003,OAKG,0.0
dataset_style,2,FLARETs_0003,OAKG-Union,0.0
dataset_style,2,FLARETs_0006,OAKG,0.575276866697012
dataset_style,2,FLARETs_0006,OAKG-Union,0.575276866697012
dataset_style,2,FLARETs_0021,OAKG,0.06164886363035493
dataset_style,2,FLARETs_0021,OAKG-Union,0.06164886363035493
dataset_style,2,FLARETs_0023,OAKG,0.4996824485815997
dataset_style,2,FLARETs_0023,OAKG-Union,0.4996824485815997
dataset_style,2,FLARETs_0024,OAKG,0.6158160909033892
dataset_style,2,FLARETs_0024,OAKG-Union,0.6158160909033892
dataset_style,2,FLARETs_0033,OAKG,0.0
dataset_style,2,FLARETs_0033,OAKG-Union,0.0
dataset_style,2,FLARETs_0034,OAKG,0.06661106739480585
dataset_style,2,FLARETs_0034,OAKG-Union,0.06661106739480585
dataset_style,2,FLARETs_0035,OAKG,1.0
dataset_style,2,FLARETs_0035,OAKG-Union,1.0
dataset_style,2,FLARETs_0036,OAKG,0.6696460005818794
dataset_style,2,FLARETs_0036,OAKG-Union,0.6696460005818794
dataset_style,2,FLARETs_0039,OAKG,0.27341242793219495
dataset_style,2,FLARETs_0039,OAKG-Union,0.27341242793219495
dataset_style,2,FLARETs_0044,OAKG,0.6923249627100274
dataset_style,2,FLARETs_0044,OAKG-Union,0.505574592788064
dataset_style,2,FLARETs_0050,OAKG,0.7375097341566099
dataset_style,2,FLARETs_0050,OAKG-Union,0.7375097341566099
dataset_style,3,pancreas_001,OAKG,1.0
dataset_style,3,pancreas_001,OAKG-Union,1.0
dataset_style,3,pancreas_012,OAKG,0.21306158485699
dataset_style,3,pancreas_012,OAKG-Union,0.21306158485699
dataset_style,3,pancreas_042,OAKG,0.0
dataset_style,3,pancreas_042,OAKG-Union,0.0
dataset_style,3,pancreas_058,OAKG,0.0
dataset_style,3,pancreas_058,OAKG-Union,0.0
dataset_style,3,pancreas_077,OAKG,0.0
dataset_style,3,pancreas_077,OAKG-Union,0.0
dataset_style,3,pancreas_080,OAKG,0.5668339904824009
dataset_style,3,pancreas_080,OAKG-Union,0.5668339904824009
dataset_style,3,pancreas_081,OAKG,0.3425479501917774
dataset_style,3,pancreas_081,OAKG-Union,0.3425479501917774
dataset_style,3,pancreas_084,OAKG,1.0
dataset_style,3,pancreas_084,OAKG-Union,1.0
dataset_style,3,pancreas_086,OAKG,0.8515543142729491
dataset_style,3,pancreas_086,OAKG-Union,0.8515543142729491
dataset_style,3,pancreas_089,OAKG,0.7221746306981013
dataset_style,3,pancreas_089,OAKG-Union,0.7221746306981013
dataset_style,3,pancreas_091,OAKG,1.0
dataset_style,3,pancreas_091,OAKG-Union,1.0
dataset_style,3,pancreas_092,OAKG,0.21819512777735
dataset_style,3,pancreas_092,OAKG-Union,0.21819512777735
dataset_style,3,pancreas_094,OAKG,1.0
dataset_style,3,pancreas_094,OAKG-Union,1.0
dataset_style,3,pancreas_104,OAKG,0.14285714285714285
dataset_style,3,pancreas_104,OAKG-Union,0.14285714285714285
dataset_style,3,pancreas_110,OAKG,1.0
dataset_style,3,pancreas_110,OAKG-Union,1.0
dataset_style,3,pancreas_113,OAKG,0.9371166382005486
dataset_style,3,pancreas_113,OAKG-Union,0.9371166382005486
dataset_style,3,pancreas_114,OAKG,0.0
dataset_style,3,pancreas_114,OAKG-Union,0.0
dataset_style,3,pancreas_117,OAKG,0.4309322110679313
dataset_style,3,pancreas_117,OAKG-Union,0.4309322110679313
dataset_style,3,pancreas_119,OAKG,0.94546789582947
dataset_style,3,pancreas_119,OAKG-Union,0.94546789582947
dataset_style,3,pancreas_120,OAKG,0.0
dataset_style,3,pancreas_120,OAKG-Union,0.0
dataset_style,3,pancreas_124,OAKG,0.9363792118010483
dataset_style,3,pancreas_124,OAKG-Union,0.9363792118010483
dataset_style,3,pancreas_130,OAKG,0.31708532520472715
dataset_style,3,pancreas_130,OAKG-Union,0.31708532520472715
dataset_style,3,pancreas_131,OAKG,0.31708532520472715
dataset_style,3,pancreas_131,OAKG-Union,0.31708532520472715
dataset_style,3,pancreas_159,OAKG,0.15090863280404943
dataset_style,3,pancreas_159,OAKG-Union,0.15090863280404943
dataset_style,3,pancreas_169,OAKG,0.0
dataset_style,3,pancreas_169,OAKG-Union,0.0
dataset_style,3,pancreas_186,OAKG,0.31708532520472715
dataset_style,3,pancreas_186,OAKG-Union,0.31708532520472715
dataset_style,3,pancreas_193,OAKG,0.637161318481177
dataset_style,3,pancreas_193,OAKG-Union,0.637161318481177
dataset_style,3,pancreas_199,OAKG,0.0
dataset_style,3,pancreas_199,OAKG-Union,0.0
dataset_style,3,pancreas_204,OAKG,0.0
dataset_style,3,pancreas_204,OAKG-Union,0.0
dataset_style,3,pancreas_207,OAKG,0.0
dataset_style,3,pancreas_207,OAKG-Union,0.0
dataset_style,3,pancreas_213,OAKG,0.0
dataset_style,3,pancreas_213,OAKG-Union,0.0
dataset_style,3,pancreas_214,OAKG,0.0
dataset_style,3,pancreas_214,OAKG-Union,0.0
dataset_style,3,pancreas_229,OAKG,0.0
dataset_style,3,pancreas_229,OAKG-Union,0.0
dataset_style,3,pancreas_244,OAKG,1.0
dataset_style,3,pancreas_244,OAKG-Union,1.0
dataset_style,3,pancreas_246,OAKG,1.0
dataset_style,3,pancreas_246,OAKG-Union,1.0
dataset_style,3,pancreas_255,OAKG,0.41939799988819826
dataset_style,3,pancreas_255,OAKG-Union,0.41939799988819826
dataset_style,3,pancreas_258,OAKG,1.0
dataset_style,3,pancreas_258,OAKG-Union,1.0
dataset_style,3,pancreas_266,OAKG,0.6261043923059076
dataset_style,3,pancreas_266,OAKG-Union,0.6261043923059076
dataset_style,3,pancreas_269,OAKG,0.24789885215535917
dataset_style,3,pancreas_269,OAKG-Union,0.24789885215535917
dataset_style,3,pancreas_280,OAKG,1.0
dataset_style,3,pancreas_280,OAKG-Union,1.0
dataset_style,3,pancreas_283,OAKG,1.0
dataset_style,3,pancreas_283,OAKG-Union,1.0
dataset_style,3,pancreas_289,OAKG,0.0
dataset_style,3,pancreas_289,OAKG-Union,0.0
dataset_style,3,pancreas_294,OAKG,0.5637884576902256
dataset_style,3,pancreas_294,OAKG-Union,0.5637884576902256
dataset_style,3,pancreas_297,OAKG,0.0
dataset_style,3,pancreas_297,OAKG-Union,0.0
dataset_style,3,pancreas_300,OAKG,0.0
dataset_style,3,pancreas_300,OAKG-Union,0.0
dataset_style,3,pancreas_303,OAKG,0.0
dataset_style,3,pancreas_303,OAKG-Union,0.0
dataset_style,3,pancreas_304,OAKG,0.01048056029990858
dataset_style,3,pancreas_304,OAKG-Union,0.01048056029990858
dataset_style,3,pancreas_315,OAKG,0.09031040361479109
dataset_style,3,pancreas_315,OAKG-Union,0.09031040361479109
dataset_style,3,pancreas_328,OAKG,0.0
dataset_style,3,pancreas_328,OAKG-Union,0.0
dataset_style,3,pancreas_329,OAKG,0.5672274908036508
dataset_style,3,pancreas_329,OAKG-Union,0.5672274908036508
dataset_style,3,pancreas_334,OAKG,0.0
dataset_style,3,pancreas_334,OAKG-Union,0.0
dataset_style,3,pancreas_345,OAKG,0.3354257508767642
dataset_style,3,pancreas_345,OAKG-Union,0.3354257508767642
dataset_style,3,pancreas_364,OAKG,0.31708532520472715
dataset_style,3,pancreas_364,OAKG-Union,0.31708532520472715
dataset_style,3,pancreas_366,OAKG,0.0
dataset_style,3,pancreas_366,OAKG-Union,0.0
dataset_style,3,pancreas_372,OAKG,1.0
dataset_style,3,pancreas_372,OAKG-Union,1.0
dataset_style,3,pancreas_377,OAKG,0.685035554235118
dataset_style,3,pancreas_377,OAKG-Union,0.685035554235118
dataset_style,3,pancreas_386,OAKG,0.0
dataset_style,3,pancreas_386,OAKG-Union,0.0
dataset_style,3,pancreas_387,OAKG,0.14285714285714285
dataset_style,3,pancreas_387,OAKG-Union,0.14285714285714285
dataset_style,3,pancreas_391,OAKG,1.0
dataset_style,3,pancreas_391,OAKG-Union,1.0
dataset_style,3,pancreas_409,OAKG,0.0
dataset_style,3,pancreas_409,OAKG-Union,0.0
dataset_style,3,LiTs-014,OAKG,0.0
dataset_style,3,LiTs-014,OAKG-Union,0.0
dataset_style,3,LiTs-015,OAKG,0.0
dataset_style,3,LiTs-015,OAKG-Union,0.0
dataset_style,3,LiTs-021,OAKG,1.0
dataset_style,3,LiTs-021,OAKG-Union,1.0
dataset_style,3,LiTs-022,OAKG,1.0
dataset_style,3,LiTs-022,OAKG-Union,1.0
dataset_style,3,LiTs-024,OAKG,0.009088684028421674
dataset_style,3,LiTs-024,OAKG-Union,0.009088684028421674
dataset_style,3,LiTs-041,OAKG,1.0
dataset_style,3,LiTs-041,OAKG-Union,1.0
dataset_style,3,LiTs-044,OAKG,0.6489315753318466
dataset_style,3,LiTs-044,OAKG-Union,0.6489315753318466
dataset_style,3,LiTs-045,OAKG,0.2329726085570736
dataset_style,3,LiTs-045,OAKG-Union,0.2329726085570736
dataset_style,3,LiTs-046,OAKG,0.0
dataset_style,3,LiTs-046,OAKG-Union,0.0
dataset_style,3,LiTs-047,OAKG,1.0
dataset_style,3,LiTs-047,OAKG-Union,1.0
dataset_style,3,LiTs-059,OAKG,1.0
dataset_style,3,LiTs-059,OAKG-Union,1.0
dataset_style,3,LiTs-066,OAKG,1.0
dataset_style,3,LiTs-066,OAKG-Union,1.0
dataset_style,3,LiTs-067,OAKG,0.013541194909935826
dataset_style,3,LiTs-067,OAKG-Union,0.013541194909935826
dataset_style,3,LiTs-076,OAKG,0.5933607200949346
dataset_style,3,LiTs-076,OAKG-Union,0.5933607200949346
dataset_style,3,LiTs-082,OAKG,0.2200917662980802
dataset_style,3,LiTs-082,OAKG-Union,0.2200917662980802
dataset_style,3,LiTs-083,OAKG,0.14285714285714285
dataset_style,3,LiTs-083,OAKG-Union,0.14285714285714285
dataset_style,3,LiTs-086,OAKG,0.314880130667631
dataset_style,3,LiTs-086,OAKG-Union,0.314880130667631
dataset_style,3,LiTs-087,OAKG,0.0
dataset_style,3,LiTs-087,OAKG-Union,0.0
dataset_style,3,LiTs-089,OAKG,0.0
dataset_style,3,LiTs-089,OAKG-Union,0.0
dataset_style,3,LiTs-102,OAKG,0.5473983622993501
dataset_style,3,LiTs-102,OAKG-Union,0.5473983622993501
dataset_style,3,LiTs-104,OAKG,1.0
dataset_style,3,LiTs-104,OAKG-Union,1.0
dataset_style,3,LiTs-105,OAKG,1.0
dataset_style,3,LiTs-105,OAKG-Union,1.0
dataset_style,3,LiTs-111,OAKG,0.35459765152630157
dataset_style,3,LiTs-111,OAKG-Union,0.35459765152630157
dataset_style,3,LiTs-128,OAKG,0.5803013296579812
dataset_style,3,LiTs-128,OAKG-Union,0.5803013296579812
dataset_style,3,LiTs-130,OAKG,1.0
dataset_style,3,LiTs-130,OAKG-Union,1.0
dataset_style,3,FLARE22_Tr_0006,OAKG,0.07839826897867534
dataset_style,3,FLARE22_Tr_0006,OAKG-Union,0.07839826897867534
dataset_style,3,FLARE22_Tr_0010,OAKG,0.2863459897524692
dataset_style,3,FLARE22_Tr_0010,OAKG-Union,0.2863459897524692
dataset_style,3,FLARE22_Tr_0011,OAKG,0.0
dataset_style,3,FLARE22_Tr_0011,OAKG-Union,0.0
dataset_style,3,FLARE22_Tr_0014,OAKG,0.07336392209936006
dataset_style,3,FLARE22_Tr_0014,OAKG-Union,0.07336392209936006
dataset_style,3,FLARE22_Tr_0018,OAKG,0.2317730746678626
dataset_style,3,FLARE22_Tr_0018,OAKG-Union,0.2317730746678626
dataset_style,3,FLARE22_Tr_0021,OAKG,0.0
dataset_style,3,FLARE22_Tr_0021,OAKG-Union,0.0
dataset_style,3,FLARE22_Tr_0025,OAKG,0.3120490772217807
dataset_style,3,FLARE22_Tr_0025,OAKG-Union,0.3120490772217807
dataset_style,3,FLARE22_Tr_0028,OAKG,0.41115323210409144
dataset_style,3,FLARE22_Tr_0028,OAKG-Union,0.41115323210409144
dataset_style,3,FLARE22_Tr_0031,OAKG,0.37859880603906126
dataset_style,3,FLARE22_Tr_0031,OAKG-Union,0.37859880603906126
dataset_style,3,FLARE22_Tr_0036,OAKG,0.14285714285714285
dataset_style,3,FLARE22_Tr_0036,OAKG-Union,0.14285714285714285
dataset_style,3,FLARE22_Tr_0038,OAKG,0.2866919347890072
dataset_style,3,FLARE22_Tr_0038,OAKG-Union,0.2866919347890072
dataset_style,3,FLARE22_Tr_0043,OAKG,0.0
dataset_style,3,FLARE22_Tr_0043,OAKG-Union,0.0
dataset_style,3,FLARE22_Tr_0045,OAKG,0.37521868940541137
dataset_style,3,FLARE22_Tr_0045,OAKG-Union,0.37521868940541137
dataset_style,3,FLARE22_Tr_0050,OAKG,0.3660246186928026
dataset_style,3,FLARE22_Tr_0050,OAKG-Union,0.3660246186928026
dataset_style,3,FLARETs_0003,OAKG,0.0
dataset_style,3,FLARETs_0003,OAKG-Union,0.0
dataset_style,3,FLARETs_0006,OAKG,0.5991460842621132
dataset_style,3,FLARETs_0006,OAKG-Union,0.5991460842621132
dataset_style,3,FLARETs_0021,OAKG,0.3094454128949909
dataset_style,3,FLARETs_0021,OAKG-Union,0.3094454128949909
dataset_style,3,FLARETs_0023,OAKG,0.712936470508769
dataset_style,3,FLARETs_0023,OAKG-Union,0.712936470508769
dataset_style,3,FLARETs_0024,OAKG,0.7508931700414944
dataset_style,3,FLARETs_0024,OAKG-Union,0.7508931700414944
dataset_style,3,FLARETs_0033,OAKG,0.0
dataset_style,3,FLARETs_0033,OAKG-Union,0.0
dataset_style,3,FLARETs_0034,OAKG,0.12989283987529457
dataset_style,3,FLARETs_0034,OAKG-Union,0.12989283987529457
dataset_style,3,FLARETs_0035,OAKG,0.5232512984721256
dataset_style,3,FLARETs_0035,OAKG-Union,0.5232512984721256
dataset_style,3,FLARETs_0036,OAKG,0.5814149852926773
dataset_style,3,FLARETs_0036,OAKG-Union,0.5814149852926773
dataset_style,3,FLARETs_0039,OAKG,0.17405014866116933
dataset_style,3,FLARETs_0039,OAKG-Union,0.17405014866116933
dataset_style,3,FLARETs_0044,OAKG,0.5841877397823976
dataset_style,3,FLARETs_0044,OAKG-Union,0.4988207993800992
dataset_style,3,FLARETs_0050,OAKG,0.2808936467062342
dataset_style,3,FLARETs_0050,OAKG-Union,0.2808936467062342
asymmetric,0,pancreas_001,OAKG,1.0
asymmetric,0,pancreas_001,OAKG-Union,1.0
asymmetric,0,pancreas_012,OAKG,0.2689637614929664
asymmetric,0,pancreas_012,OAKG-Union,0.2689637614929664
asymmetric,0,pancreas_042,OAKG,0.0
asymmetric,0,pancreas_042,OAKG-Union,0.0
asymmetric,0,pancreas_058,OAKG,0.0
asymmetric,0,pancreas_058,OAKG-Union,0.0
asymmetric,0,pancreas_077,OAKG,0.0
asymmetric,0,pancreas_077,OAKG-Union,0.0
asymmetric,0,pancreas_080,OAKG,0.5616115445848195
asymmetric,0,pancreas_080,OAKG-Union,0.5616115445848195
asymmetric,0,pancreas_081,OAKG,0.427577466647691
asymmetric,0,pancreas_081,OAKG-Union,0.427577466647691
asymmetric,0,pancreas_084,OAKG,1.0
asymmetric,0,pancreas_084,OAKG-Union,1.0
asymmetric,0,pancreas_086,OAKG,0.7893731469655374
asymmetric,0,pancreas_086,OAKG-Union,0.7893731469655374
asymmetric,0,pancreas_089,OAKG,0.4554950789124097
asymmetric,0,pancreas_089,OAKG-Union,0.4554950789124097
asymmetric,0,pancreas_091,OAKG,0.5965377185773229
asymmetric,0,pancreas_091,OAKG-Union,0.5965377185773229
asymmetric,0,pancreas_092,OAKG,0.46035860613699897
asymmetric,0,pancreas_092,OAKG-Union,0.46035860613699897
asymmetric,0,pancreas_094,OAKG,1.0
asymmetric,0,pancreas_094,OAKG-Union,1.0
asymmetric,0,pancreas_104,OAKG,0.5408211196853558
asymmetric,0,pancreas_104,OAKG-Union,0.5408211196853558
asymmetric,0,pancreas_110,OAKG,1.0
asymmetric,0,pancreas_110,OAKG-Union,1.0
asymmetric,0,pancreas_113,OAKG,0.7731826662336242
asymmetric,0,pancreas_113,OAKG-Union,0.7731826662336242
asymmetric,0,pancreas_114,OAKG,0.0
asymmetric,0,pancreas_114,OAKG-Union,0.0
asymmetric,0,pancreas_117,OAKG,0.4309322110679313
asymmetric,0,pancreas_117,OAKG-Union,0.4309322110679313
asymmetric,0,pancreas_119,OAKG,0.654175187351991
asymmetric,0,pancreas_119,OAKG-Union,0.654175187351991
asymmetric,0,pancreas_120,OAKG,0.0
asymmetric,0,pancreas_120,OAKG-Union,0.0
asymmetric,0,pancreas_124,OAKG,0.67175898907361
asymmetric,0,pancreas_124,OAKG-Union,0.67175898907361
asymmetric,0,pancreas_130,OAKG,0.31708532520472715
asymmetric,0,pancreas_130,OAKG-Union,0.31708532520472715
asymmetric,0,pancreas_131,OAKG,0.31708532520472715
asymmetric,0,pancreas_131,OAKG-Union,0.31708532520472715
asymmetric,0,pancreas_159,OAKG,0.14465249243306436
asymmetric,0,pancreas_159,OAKG-Union,0.14465249243306436
asymmetric,0,pancreas_169,OAKG,0.0
asymmetric,0,pancreas_169,OAKG-Union,0.0
asymmetric,0,pancreas_186,OAKG,0.31708532520472715
asymmetric,0,pancreas_186,OAKG-Union,0.31708532520472715
asymmetric,0,pancreas_193,OAKG,0.3765744191624098
asymmetric,0,pancreas_193,OAKG-Union,0.3765744191624098
asymmetric,0,pancreas_199,OAKG,0.0
asymmetric,0,pancreas_199,OAKG-Union,0.0
asymmetric,0,pancreas_204,OAKG,0.0
asymmetric,0,pancreas_204,OAKG-Union,0.0
asymmetric,0,pancreas_207,OAKG,0.0
asymmetric,0,pancreas_207,OAKG-Union,0.0
asymmetric,0,pancreas_213,OAKG,0.0
asymmetric,0,pancreas_213,OAKG-Union,0.0
asymmetric,0,pancreas_214,OAKG,0.41638241380547375
asymmetric,0,pancreas_214,OAKG-Union,0.41638241380547375
asymmetric,0,pancreas_229,OAKG,0.0
asymmetric,0,pancreas_229,OAKG-Union,0.0
asymmetric,0,pancreas_244,OAKG,1.0
asymmetric,0,pancreas_244,OAKG-Union,1.0
asymmetric,0,pancreas_246,OAKG,0.7240423949810295
asymmetric,0,pancreas_246,OAKG-Union,0.7240423949810295
